0.114732142857143	0.214098532494759
0.112351190476190	0.395440251572327
0.0766369047619048	0.570492662473795
0.0456845238095238	0.684748427672956
0.0415178571428572	0.813679245283019
0.0933035714285714	0.741352201257862
0.119494047619048	0.621855345911950
0.142113095238095	0.542190775681342
0.158184523809524	0.631289308176101
0.149851190476191	0.712002096436059
0.146279761904762	0.794811320754717
0.139732142857143	0.890199161425577
0.149255952380952	0.956236897274633
0.193303571428571	0.909067085953878
0.204613095238095	0.854559748427673
0.202827380952381	0.761268343815514
0.208779761904762	0.693134171907757
0.215922619047619	0.619758909853249
0.225446428571429	0.562106918238994
0.253422619047619	0.575733752620545
0.261755952380952	0.622903563941300
0.258184523809524	0.700471698113208
0.265327380952381	0.782232704402516
0.273065476190476	0.851415094339623
0.279017857142857	0.933176100628931
0.290327380952381	0.984538784067086
0.330208333333333	0.969863731656184
0.337351190476191	0.896488469601677
0.330208333333333	0.823113207547170
0.324255952380952	0.734014675052411
0.315922619047619	0.618710691823899
0.312351190476191	0.555817610062893
0.333779761904762	0.520178197064990
0.361160714285714	0.583071278825996
0.387946428571429	0.649109014675052
0.413541666666667	0.717243186582809
0.436755952380952	0.776991614255765
0.470089285714286	0.827306079664570
0.500446428571429	0.830450733752621
0.493303571428571	0.750786163522013
0.476636904761905	0.704664570230608
0.449255952380952	0.635482180293501
0.427827380952381	0.567348008385744
0.396875000000000	0.499213836477987
0.380803571428571	0.442610062893082
0.368898809523810	0.365041928721174
0.356398809523810	0.299004192872117
0.373065476190476	0.246593291404612
0.408184523809524	0.234014675052411
0.448660714285714	0.243448637316562
0.547470238095238	0.290618448637317
0.551636904761905	0.244496855345912
0.542708333333333	0.214098532494759
0.512351190476191	0.186844863731656
0.478422619047619	0.169025157232704
0.454613095238095	0.138626834381551
0.427827380952381	0.116614255765199
0.407589285714286	0.0883123689727463
